<<Electric power and temperature Information>>
Date,Electric power average,Electric power maximum value,Electric power minimum value,DKC0 CL1 Temperature average,DKC0 CL1 Temperature maximum value,DKC0 CL1 Temperature minimum value,DKC0 CL2 Temperature average,DKC0 CL2 Temperature maximum value,DKC0 CL2 Temperature minimum value
2017/04/18 12:00:00,689,696,687,20,21,20,20,21,20
2017/04/18 10:00:00,689,696,686,20,20,20,20,20,20
2017/04/18 08:00:00,689,695,687,20,20,20,20,20,20
2017/04/18 06:00:00,689,697,687,20,20,20,20,20,20
2017/04/18 04:00:00,690,697,688,20,21,20,20,21,20
2017/04/18 02:00:00,689,695,687,20,20,20,20,20,20
2017/04/18 00:00:00,689,695,687,20,21,20,20,21,20
2017/04/17 22:00:00,689,695,687,20,20,20,20,20,20
2017/04/17 20:00:00,689,696,687,20,20,20,20,20,20
2017/04/17 18:00:00,689,697,687,20,21,20,20,21,20
2017/04/17 16:00:00,689,696,686,20,21,20,20,21,20
2017/04/17 14:00:00,689,697,687,20,21,20,20,21,20
2017/04/17 12:00:00,690,698,688,20,21,20,20,21,20
2017/04/17 10:00:00,688,696,686,20,21,19,20,21,19
2017/04/17 08:00:00,689,697,687,20,21,20,20,21,20
2017/04/17 06:00:00,688,695,686,20,20,20,20,20,20
2017/04/17 04:00:00,689,697,687,20,21,20,20,21,20
2017/04/17 02:00:00,688,696,687,20,20,20,20,20,20
2017/04/17 00:00:00,688,696,686,20,20,20,20,20,20
2017/04/16 22:00:00,688,695,686,20,21,20,20,21,20
2017/04/16 20:00:00,688,695,686,20,21,19,20,21,19
2017/04/16 18:00:00,689,695,687,20,21,19,20,21,19
2017/04/16 16:00:00,689,695,686,20,21,19,20,21,19
2017/04/16 14:00:00,690,696,686,20,21,19,20,21,19
2017/04/16 12:00:00,689,695,686,19,21,19,19,21,19
2017/04/16 10:00:00,688,695,686,20,21,20,20,21,20
2017/04/16 08:00:00,689,696,687,19,20,19,19,20,19
2017/04/16 06:00:00,689,696,687,20,21,19,20,21,19
2017/04/16 04:00:00,689,697,687,20,20,20,20,20,20
2017/04/16 02:00:00,688,694,686,20,20,20,20,20,20
2017/04/16 00:00:00,688,694,687,20,20,20,20,20,20
2017/04/15 22:00:00,689,697,687,20,21,20,20,21,20
2017/04/15 20:00:00,689,701,686,20,21,19,20,21,19
2017/04/15 18:00:00,688,698,687,20,21,19,20,21,19
2017/04/15 16:00:00,688,697,687,20,21,20,20,21,20
2017/04/15 14:00:00,689,698,687,20,21,19,20,21,19
2017/04/15 12:00:00,688,695,687,20,21,19,20,21,19
2017/04/15 10:00:00,692,715,687,20,20,20,20,20,20
2017/04/15 08:00:00,688,695,687,20,20,20,20,20,20
2017/04/15 06:00:00,688,696,687,19,20,19,19,20,19
2017/04/15 04:00:00,689,699,686,20,21,20,20,21,20
2017/04/15 02:00:00,692,714,687,20,21,19,20,21,19
2017/04/15 00:00:00,688,695,686,20,21,20,20,21,20
2017/04/14 22:00:00,688,695,686,20,20,20,20,20,20
2017/04/14 20:00:00,688,697,687,20,21,20,20,21,20
2017/04/14 18:00:00,689,696,687,20,21,20,20,21,20
2017/04/14 16:00:00,688,695,687,20,20,20,20,20,20
2017/04/14 14:00:00,689,697,687,20,21,20,20,21,20
2017/04/14 12:00:00,689,698,687,20,21,19,20,21,19
2017/04/14 10:00:00,689,696,687,20,21,20,20,21,20
2017/04/14 08:00:00,690,697,688,20,21,20,20,21,20
2017/04/14 06:00:00,689,696,687,20,21,20,20,21,20
2017/04/14 04:00:00,689,696,686,20,20,20,20,20,20
2017/04/14 02:00:00,688,695,686,20,20,20,20,20,20
2017/04/14 00:00:00,688,695,687,20,20,20,20,20,20
2017/04/13 22:00:00,688,695,687,20,20,20,20,20,20
2017/04/13 20:00:00,689,697,687,20,21,20,20,21,20
2017/04/13 18:00:00,689,698,686,20,21,20,20,21,20
2017/04/13 16:00:00,688,695,687,20,21,19,20,21,19
2017/04/13 14:00:00,689,698,687,20,20,20,20,20,20
2017/04/13 12:00:00,689,696,688,20,21,20,20,21,20
2017/04/13 10:00:00,689,696,687,20,21,20,20,21,20
2017/04/13 08:00:00,689,696,687,20,21,20,20,21,20
2017/04/13 06:00:00,689,696,687,20,20,20,20,20,20
2017/04/13 04:00:00,690,697,688,20,21,20,20,21,20
2017/04/13 02:00:00,688,695,687,20,20,20,20,20,20
2017/04/13 00:00:00,688,696,687,20,20,20,20,20,20
2017/04/12 22:00:00,689,697,686,20,21,20,20,21,20
2017/04/12 20:00:00,689,696,688,20,20,20,20,20,20
2017/04/12 18:00:00,689,696,687,20,21,19,20,21,19
2017/04/12 16:00:00,689,698,687,20,21,19,20,21,19
2017/04/12 14:00:00,690,697,688,20,21,19,20,21,19
2017/04/12 12:00:00,690,697,687,20,21,19,20,21,19
2017/04/12 10:00:00,690,698,688,20,21,20,20,21,20
2017/04/12 08:00:00,689,695,687,19,20,19,19,20,19
2017/04/12 06:00:00,689,696,687,20,20,20,20,20,20
2017/04/12 04:00:00,689,696,688,20,20,20,20,20,20
2017/04/12 02:00:00,688,695,687,20,20,20,20,20,20
2017/04/12 00:00:00,688,698,687,20,20,20,20,20,20
2017/04/11 22:00:00,689,696,687,20,20,20,20,20,20
2017/04/11 20:00:00,689,697,687,20,20,20,20,20,20
2017/04/11 18:00:00,692,715,687,20,20,20,20,20,20
2017/04/11 16:00:00,692,716,687,20,21,20,20,21,20
2017/04/11 14:00:00,689,714,687,20,20,20,20,20,20
2017/04/11 12:00:01,689,696,687,20,21,20,20,21,20
2017/04/11 10:00:00,688,696,686,20,20,20,20,20,20
2017/04/11 08:00:00,688,695,686,20,20,20,20,20,20
2017/04/11 06:00:00,689,697,687,20,20,20,20,20,20
2017/04/11 04:00:00,689,696,687,20,20,20,20,20,20
2017/04/11 02:00:00,688,694,687,20,21,20,20,21,20
2017/04/11 00:00:00,688,695,685,20,21,19,20,21,19
2017/04/10 22:00:00,688,695,686,20,20,20,20,20,20
2017/04/10 20:00:00,688,695,687,20,21,20,20,21,20
2017/04/10 18:00:00,689,696,686,20,21,19,20,21,19
2017/04/10 16:00:00,688,695,686,20,20,20,20,20,20
2017/04/10 14:00:00,689,696,687,20,20,20,20,20,20
2017/04/10 12:00:00,689,695,687,20,21,20,20,21,20
2017/04/10 10:00:00,689,700,687,20,21,20,20,21,20
2017/04/10 08:00:00,689,697,687,20,21,20,20,21,20
2017/04/10 06:00:00,689,696,687,20,21,20,20,21,20
2017/04/10 04:00:00,689,697,687,19,21,19,19,21,19
2017/04/10 02:00:00,688,695,687,20,20,20,20,20,20
2017/04/10 00:00:00,688,695,687,20,21,20,20,21,20
2017/04/09 22:00:00,692,715,687,20,20,20,20,20,20
2017/04/09 20:00:00,688,694,687,19,20,19,19,20,19
2017/04/09 18:00:00,688,694,686,20,21,20,20,21,20
2017/04/09 16:00:00,689,696,687,20,21,20,20,21,20
2017/04/09 14:00:00,689,695,687,20,21,20,20,21,20
2017/04/09 12:00:00,689,695,687,20,21,20,20,21,20
2017/04/09 10:00:00,689,697,687,20,21,19,20,21,19
2017/04/09 08:00:00,689,695,687,20,20,20,20,20,20
2017/04/09 06:00:00,689,696,687,20,21,20,20,21,20
2017/04/09 04:00:00,689,697,686,20,20,20,20,20,20
2017/04/09 02:00:00,688,694,686,20,20,20,20,20,20
2017/04/09 00:00:00,688,694,686,20,21,20,20,21,20
2017/04/08 22:00:00,688,694,687,20,21,19,20,21,19
2017/04/08 20:00:00,688,695,686,20,21,20,20,21,20
2017/04/08 18:00:00,690,714,686,20,22,19,20,22,19
2017/04/08 16:00:00,691,715,687,20,21,20,20,21,20
2017/04/08 14:00:00,689,695,688,20,21,20,20,21,20
2017/04/08 12:00:00,689,695,687,20,21,19,20,21,19
2017/04/08 10:00:00,689,697,687,20,21,20,20,21,20
2017/04/08 08:00:00,689,695,687,20,21,20,20,21,20
2017/04/08 06:00:00,689,697,687,20,21,19,20,21,19
2017/04/08 04:00:00,689,696,687,20,21,20,20,21,20
2017/04/08 02:00:00,688,694,687,20,21,20,20,21,20
2017/04/08 00:00:00,689,695,687,20,21,20,20,21,20
2017/04/07 22:00:00,689,697,686,20,22,19,20,22,19
2017/04/07 20:00:00,688,696,686,20,21,19,20,21,19
2017/04/07 18:00:00,688,696,686,20,21,20,20,21,20
2017/04/07 16:00:00,689,696,686,20,21,20,20,21,20
2017/04/07 14:00:00,689,697,687,20,21,20,20,21,20
2017/04/07 12:00:00,689,696,687,19,20,19,19,20,19
2017/04/07 10:00:00,688,695,687,20,21,20,20,21,20
2017/04/07 08:00:00,689,698,687,20,21,20,20,21,20
2017/04/07 06:00:00,689,695,687,20,21,20,20,21,20
2017/04/07 04:00:00,689,696,687,20,20,20,20,20,20
2017/04/07 02:00:00,688,695,687,19,20,19,19,20,19
2017/04/07 00:00:00,688,697,686,20,20,20,20,20,20
2017/04/06 22:00:00,688,696,687,20,20,20,20,20,20
2017/04/06 20:00:00,688,695,687,20,20,20,20,20,20
2017/04/06 18:00:00,689,696,687,20,20,20,20,20,20
2017/04/06 16:00:00,689,695,687,20,20,20,20,20,20
2017/04/06 14:00:00,689,696,687,20,21,20,20,21,20
2017/04/06 12:00:00,689,695,687,20,20,20,20,20,20
2017/04/06 10:00:00,688,695,686,20,20,20,20,20,20
2017/04/06 08:00:00,689,697,687,20,21,20,20,21,20
2017/04/06 06:00:00,689,697,687,20,21,19,20,21,19
2017/04/06 04:00:00,689,698,688,20,21,20,20,21,20
2017/04/06 02:00:00,689,696,687,20,20,20,20,20,20
2017/04/06 00:00:00,688,696,687,20,20,20,20,20,20
2017/04/05 22:00:00,689,696,687,20,21,20,20,21,20
2017/04/05 20:00:00,689,697,687,20,21,20,20,21,19
2017/04/05 18:00:00,689,696,687,20,21,19,20,21,19
2017/04/05 16:00:00,689,697,686,20,21,19,20,21,19
2017/04/05 14:00:00,689,697,687,20,21,19,20,21,19
2017/04/05 12:00:00,689,697,687,20,21,19,20,21,19
2017/04/05 10:00:00,689,715,687,20,21,20,20,21,20
2017/04/05 08:00:00,692,715,687,20,20,20,20,20,20
2017/04/05 06:00:00,689,697,687,20,21,20,20,21,20
2017/04/05 04:00:00,690,699,687,20,20,20,20,20,20
2017/04/05 02:00:00,691,715,687,20,21,20,20,21,20
2017/04/05 00:00:00,689,715,687,20,21,20,20,21,20
2017/04/04 22:00:00,689,695,687,19,20,19,19,20,19
2017/04/04 20:00:00,689,695,687,20,21,20,20,21,20
2017/04/04 18:00:00,689,697,687,20,21,20,20,21,20
2017/04/04 16:00:00,689,696,687,20,21,20,20,21,20
2017/04/04 14:00:00,689,698,686,20,21,20,20,21,20
2017/04/04 12:00:00,690,697,687,20,21,20,20,21,20
2017/04/04 10:00:00,689,697,685,20,21,19,20,21,19
2017/04/04 08:00:00,689,696,687,20,20,20,20,20,20
2017/04/04 06:00:00,689,697,687,20,20,20,20,20,20
2017/04/04 04:00:00,690,697,686,20,21,20,20,21,20
2017/04/04 02:00:00,689,695,687,20,21,20,20,21,20
2017/04/04 00:00:00,689,695,688,20,21,20,20,21,20
2017/04/03 22:00:00,688,695,687,20,20,20,20,20,20
2017/04/03 20:00:00,689,696,687,20,21,19,20,21,19
2017/04/03 18:00:00,690,697,686,20,21,19,20,21,19
2017/04/03 16:00:00,692,717,686,20,21,20,20,21,20
2017/04/03 14:00:00,691,716,687,20,21,20,20,21,20
2017/04/03 12:00:00,689,697,687,20,20,20,20,20,20
2017/04/03 10:00:00,689,696,687,20,20,20,20,20,20
2017/04/03 08:00:00,690,696,687,20,21,20,20,21,20
2017/04/03 06:00:00,692,717,688,20,20,20,20,20,20
2017/04/03 04:00:00,691,716,687,19,20,19,19,20,19
2017/04/03 02:00:00,689,696,688,20,21,20,20,21,20
2017/04/03 00:00:00,689,694,687,20,21,20,20,21,20
2017/04/02 22:00:00,690,696,688,20,21,20,20,21,20
2017/04/02 20:00:00,689,695,686,19,20,19,19,20,19
2017/04/02 18:00:00,689,694,687,20,20,20,20,20,20
2017/04/02 16:00:00,689,695,687,20,20,20,20,20,20
2017/04/02 14:00:00,689,696,687,19,20,19,19,20,19
2017/04/02 12:00:00,689,697,687,20,20,20,20,20,20
2017/04/02 10:00:00,688,695,686,19,20,19,19,20,19
2017/04/02 08:00:00,689,695,686,20,21,20,20,21,20
2017/04/02 06:00:00,689,696,687,20,21,19,20,21,19
2017/04/02 04:00:00,690,699,687,20,21,20,20,21,20
2017/04/02 02:00:00,689,695,687,20,21,20,20,21,20
2017/04/02 00:00:00,689,695,686,20,21,20,20,21,20
2017/04/01 22:00:00,688,695,686,20,20,20,20,20,20
2017/04/01 20:00:00,689,697,686,20,20,20,20,20,20
2017/04/01 18:00:00,688,697,686,19,21,19,19,21,19
2017/04/01 16:00:00,689,696,686,20,20,20,20,20,20
2017/04/01 14:00:00,689,695,686,20,20,20,20,20,20
2017/04/01 12:00:00,689,696,687,20,21,20,20,21,20
2017/04/01 10:00:00,689,695,687,20,20,20,20,20,20
2017/04/01 08:00:00,689,696,687,20,21,20,20,21,20
2017/04/01 06:00:00,689,697,687,20,21,20,20,21,20
2017/04/01 04:00:00,689,696,687,20,21,20,20,21,20
2017/04/01 02:00:00,688,695,687,20,21,20,20,21,20
2017/04/01 00:00:00,688,695,687,19,20,19,19,20,19
2017/03/31 22:00:00,689,695,687,20,21,20,20,21,20
2017/03/31 20:00:00,689,698,687,20,21,20,20,21,20
2017/03/31 18:00:00,688,696,686,20,21,20,20,21,20
2017/03/31 16:00:00,689,695,688,20,21,20,20,21,20
2017/03/31 14:00:00,689,696,687,20,20,20,20,20,20
2017/03/31 12:00:00,690,697,688,20,22,19,20,22,19
2017/03/31 10:00:00,689,699,687,20,21,20,20,21,20
2017/03/31 08:00:00,689,696,687,20,21,20,20,21,20
2017/03/31 06:00:00,689,696,687,20,21,20,20,21,20
2017/03/31 04:00:00,689,696,687,19,21,19,19,21,19
2017/03/31 02:00:00,688,694,686,19,20,19,19,20,19
2017/03/31 00:00:00,688,694,687,20,20,20,20,20,20
2017/03/30 22:00:00,692,716,687,20,20,20,20,20,20
2017/03/30 20:00:00,688,695,687,20,21,20,20,21,20
2017/03/30 18:00:00,689,697,686,20,21,20,20,21,20
2017/03/30 16:00:00,689,695,686,20,20,20,20,20,20
2017/03/30 14:00:00,689,697,687,20,21,20,20,21,20
2017/03/30 12:00:00,689,697,686,20,21,19,20,21,19
2017/03/30 10:00:00,689,697,687,20,21,19,20,21,19
2017/03/30 08:00:00,689,695,687,20,21,20,20,21,20
2017/03/30 06:00:00,689,696,687,20,20,20,20,20,20
2017/03/30 04:00:00,689,698,686,20,20,20,20,20,20
2017/03/30 02:00:00,688,694,686,19,20,19,19,20,19
2017/03/30 00:00:00,689,696,687,20,20,20,20,20,20
2017/03/29 22:00:00,689,697,687,20,20,20,20,20,20
2017/03/29 20:00:00,689,695,687,20,20,20,20,20,20
2017/03/29 18:00:00,689,695,687,20,21,20,20,21,20
2017/03/29 16:00:00,692,717,687,20,21,19,20,21,19
2017/03/29 14:00:00,690,697,688,20,21,20,20,21,20
2017/03/29 12:00:00,690,696,687,20,21,19,20,21,19
2017/03/29 10:00:00,689,697,688,20,20,20,20,20,20
2017/03/29 08:00:00,689,695,687,20,20,20,20,20,20
2017/03/29 06:00:00,689,696,687,20,21,20,20,21,20
